"URL","Price","Date","Make","Model","Year","Mileage_in_KM","Transmission","City","Color","Fuel_Type","Class","Body_Style","Cylinder_Count","Engine_Capacity"
"https://www.contactcars.com/en/used-cars/seat-tarraco/97c529bdfc7d","1650000","10/26/2025","Seat","Tarraco","2021","72000","Automatic","Cairo","Blue","Diesel","null","SUV","4","1400CC"
"https://www.contactcars.com/en/used-cars/nissan-sunny/c07aec37afa8","550000","10/26/2025","Nissan","Sunny","2021","148000","Automatic","Cairo","Black","Gas","null","Sedan","","1500CC"
"https://www.contactcars.com/en/used-cars/peugeot-308/68504858c3ed","750000","10/26/2025","Peugeot","308","2012","120000","Automatic","Cairo","Red","Gas","null","Cabriolet","","1600CC"
"https://www.contactcars.com/en/used-cars/suzuki-ciaz/97ebae8ae0e0","800000","10/26/2025","Suzuki","Ciaz","2022","4800","Automatic","Cairo","Black","Gas","null","Sedan","4","1500CC"
"https://www.contactcars.com/en/used-cars/opel-astra/828df4c92099","795000","10/26/2025","Opel","Astra","2017","59000","Automatic","Cairo","Dark Grey","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/nissan-qashqai/583c98bef748","690000","10/26/2025","Nissan","Qashqai","2017","230000","Automatic","Cairo","Red","Gas","null","SUV","4","1200CC"
"https://www.contactcars.com/en/used-cars/ford-fusion/309f6c0115c5","1075000","10/26/2025","Ford","Fusion","2019","121000","Automatic","Alexandria","White","Gas","null","Sedan","4","1500CC"
"https://www.contactcars.com/en/used-cars/peugeot-3008/08c5de987bc6","1710000","10/26/2025","Peugeot","3008","2022","27500","Automatic","Giza","Black","Gas","null","SUV","","1600CC"
"https://www.contactcars.com/en/used-cars/mercedes-glc_300/1ec92ed21e50","4700000","10/26/2025","Mercedes","GLC 300","2024","60000","Automatic","Cairo","White","Gas","null","Coupe","4","2000CC"
"https://www.contactcars.com/en/used-cars/mercedes-e200/3346e2ab0c33","2700000","10/26/2025","Mercedes","E200","2020","122800","Automatic","Giza","White","Gas","null","Sedan","4","2000CC"
"https://www.contactcars.com/en/used-cars/nissan-qashqai/58d79efc14c8","610000","10/26/2025","Nissan","Qashqai","2013","242000","Automatic","Cairo","Black","Gas","null","SUV","4","1600CC"
"https://www.contactcars.com/en/used-cars/mercedes-v_250/4ce3b87a1388","1600000","10/26/2025","Mercedes","V 250","2011","142000","Automatic","Giza","Gold","Gas","null","Van","6","3500CC"
"https://www.contactcars.com/en/used-cars/audi-q3/382c76a65c0c","1350000","10/26/2025","Audi","Q3","2017","170000","Automatic","Cairo","Gray","Gas","null","SUV","4","1400CC"
"https://www.contactcars.com/en/used-cars/bmw-320i/f9268d8c4cb5","1250000","10/26/2025","BMW","320i","2016","75000","Automatic","Alexandria","Gray","Gas","null","Sedan","","2000CC"
"https://www.contactcars.com/en/used-cars/nissan-qashqai/342ea3908d1f","650000","10/26/2025","Nissan","Qashqai","2014","120000","Automatic","Cairo","Maroon","Gas","null","SUV","4","1600CC"
"https://www.contactcars.com/en/used-cars/mercedes-c300/3e228c3f3185","2750000","10/26/2025","Mercedes","C300","2020","77000","Automatic","Cairo","Gray","Diesel","null","Coupe","","2000CC"
"https://www.contactcars.com/en/used-cars/kia-cerato/db8183eee323","960000","10/26/2025","Kia","Cerato","2021","100000","Automatic","Cairo","Silver","Diesel","null","Sedan","","1600CC"
"https://www.contactcars.com/en/used-cars/range_rover-evoque/b9ec033497f8","3000000","10/26/2025","Range Rover","Evoque","2023","47000","Automatic","Cairo","Black","Diesel","null","SUV","","1500CC"
"https://www.contactcars.com/en/used-cars/opel-astra/f91c975a34ec","700000","10/26/2025","Opel","Astra","2019","85000","Automatic","Giza","Black","Gas","null","Sedan","","1400CC"
"https://www.contactcars.com/en/used-cars/ford-fusion/8adf196ae359","770000","10/26/2025","Ford","Fusion","2016","180000","Automatic","Cairo","White","Gas","null","Sedan","4","1500CC"
"https://www.contactcars.com/en/used-cars/toyota-yaris/5e906182701d","570000","10/26/2025","Toyota","Yaris","2013","150000","Automatic","Cairo","Black","Gas","null","Hatchback","4","1300CC"
"https://www.contactcars.com/en/used-cars/ford-kuga/b1cd53f7290d","1100000","10/26/2025","Ford","Kuga","2019","97000","Automatic","Cairo","White","Gas","null","SUV","4","1500CC"
"https://www.contactcars.com/en/used-cars/mercedes-e300/936dacbdf7e0","1560000","10/26/2025","Mercedes","E300","2010","100000","Automatic","Alexandria","Black","Gas","null","Sedan","6","3000CC"
"https://www.contactcars.com/en/used-cars/mercedes-e350/3d58002a6938","3250000","10/26/2025","Mercedes","E350","2019","84000","Automatic","Cairo","Black","Gas","null","Sedan","","2000CC"
"https://www.contactcars.com/en/used-cars/mercedes-c180/a90394569ece","2730000","10/26/2025","Mercedes","C180","2025","8000","Automatic","Cairo","White","Gas","null","Sedan","4","1500CC"
"https://www.contactcars.com/en/used-cars/chevrolet-optra/d43c35aa2160","355000","10/26/2025","Chevrolet","Optra","2008","160000","Automatic","Alexandria","Navy Blue","Natural Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/range_rover-velar/b3a0212069d3","3850000","10/26/2025","Range Rover","Velar","2022","91000","Automatic","Cairo","Brown","Gas","null","SUV","","2000CC"
"https://www.contactcars.com/en/used-cars/bmw-528i/4e41a65e4cb8","1300000","10/26/2025","BMW","528i","2013","210","Automatic","Giza","Navy Blue","Gas","null","Sedan","6","3000CC"
"https://www.contactcars.com/en/used-cars/renault-duster/32a11c92cf18","850000","10/26/2025","Renault","Duster","2021","130000","Automatic","Qalyubia","Champagne","Gas","null","SUV","4","1600CC"
"https://www.contactcars.com/en/used-cars/mercedes-e300/ccdfb665d2fa","3200000","10/26/2025","Mercedes","E300","2018","50000","Automatic","Cairo","Black","Gas","null","Sedan","","2000CC"
"https://www.contactcars.com/en/used-cars/renault-megane/3f6fece9007e","320000","10/26/2025","Renault","Megane","2006","219","Automatic","Cairo","Dark Grey","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/peugeot-301/f9f3ea02bffb","560000","10/26/2025","Peugeot","301","2018","95000","Automatic","Alexandria","Brown","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/land_rover-new_range_rover/73b267288c56","11250000","10/26/2025","Land Rover","New Range Rover","2025","200","Automatic","Cairo","Black","Gas","null","SUV","6","3000CC"
"https://www.contactcars.com/en/used-cars/mercedes-c180/b38ea5e78554","3000000","10/26/2025","Mercedes","C180","2024","17000","Automatic","Cairo","Gray","Gas","null","Sedan","4","1500CC"
"https://www.contactcars.com/en/used-cars/nissan-qashqai/7abed553e5ad","625000","10/26/2025","Nissan","Qashqai","2012","290000","Automatic","Cairo","Maroon","Gas","null","SUV","4","1600CC"
"https://www.contactcars.com/en/used-cars/byd-f3/816dd0a40467","375000","10/26/2025","BYD","F3","2019","100000","Manual","Cairo","Maroon","Gas","null","Sedan","4","1500CC"
"https://www.contactcars.com/en/used-cars/renault-logan/347289c2d400","380000","10/26/2025","Renault","Logan","2016","248000","Automatic","Cairo","Maroon","Gas","null","Sedan","","1600CC"
"https://www.contactcars.com/en/used-cars/bmw-218i/1a427f483c6d","1550000","10/26/2025","BMW","218i","2020","56000","Automatic","Cairo","Gray","Gas","null","Other","","1500CC"
"https://www.contactcars.com/en/used-cars/toyota-corolla/22e8a07d5147","1150000","10/26/2025","Toyota","Corolla","2020","127000","Manual","Cairo","Red","Gas","null","Sedan","","1600CC"
"https://www.contactcars.com/en/used-cars/bmw-420i_convertible/08f212846b9b","4600000","10/26/2025","BMW","420i Convertible","2026","6000","Automatic","Cairo","Blue","Gas","null","Cabriolet","","2000CC"
"https://www.contactcars.com/en/used-cars/jeep-grand_cherokee/25e9a969d7b0","2500000","10/26/2025","Jeep","Grand Cherokee","2018","40000","Automatic","Giza","Black","Gas","null","SUV","8","5700CC"
"https://www.contactcars.com/en/used-cars/mercedes-c200/7d3af1a515d9","2495000","10/26/2025","Mercedes","C200","2023","14000","Automatic","Cairo","Black","Gas","null","Sedan","4","1500CC"
"https://www.contactcars.com/en/used-cars/kia-sportage/7899b63a2ed9","2650000","10/26/2025","Kia","Sportage","2025","6000","Automatic","Giza","Gray","Gas","null","Hatchback","4","1600CC"
"https://www.contactcars.com/en/used-cars/mercedes-e_coupe/6460b5c11943","3200000","10/26/2025","Mercedes","E coupe","2021","72000","Automatic","Cairo","White","Gas","null","Coupe","4","2000CC"
"https://www.contactcars.com/en/used-cars/toyota-corolla/44cad47915f3","820000","10/26/2025","Toyota","Corolla","2020","310000","Automatic","Alexandria","White","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/skoda-octavia/d0792c8a3809","820000","10/26/2025","Skoda","Octavia","2015","83000","Automatic","Cairo","Dark Grey","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/toyota-corolla/7ab5e5243111","675000","10/26/2025","Toyota","Corolla","2015","260000","Automatic","Cairo","Black","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/chery-arrizo_5/e1b64ce39b69","575000","10/26/2025","Chery","Arrizo 5","2022","11000","Manual","Cairo","Navy Blue","Gas","null","Sedan","4","1500CC"
"https://www.contactcars.com/en/used-cars/ssangyong-xlv/dbd396eb1698","700000","10/26/2025","SsangYong","XLV","2020","235000","Automatic","Cairo","Navy Blue","Gas","null","SUV","4","1600CC"
"https://www.contactcars.com/en/used-cars/hyundai-matrix/a23fc5bdc3dd","400000","10/26/2025","Hyundai","Matrix","2001","255000","Automatic","Monufia","Black","Gas","null","SUV","4","1600CC"
"https://www.contactcars.com/en/used-cars/jac-j7/1c06b91107e2","950000","10/26/2025","JAC","J7","2024","3900","Automatic","Cairo","Red","Gas","null","Sedan","","1500CC"
"https://www.contactcars.com/en/used-cars/kia-rio/226a282bd902","520000","10/26/2025","Kia","Rio","2014","103000","Automatic","Cairo","Black","Gas","null","Hatchback","4","1400CC"
"https://www.contactcars.com/en/used-cars/toyota-corolla/f2437288f16b","1050000","10/26/2025","Toyota","Corolla","2019","138000","Automatic","Giza","Dark Grey","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/daewoo-juliet/eefd358e0d10","365000","10/26/2025","Daewoo","Juliet","1998","207950","Automatic","Cairo","White","Gas","null","Hatchback","4","1500CC"
"https://www.contactcars.com/en/used-cars/seat-leon/b66eab40a61b","690000","10/26/2025","Seat","Leon","2014","80000","Automatic","Giza","Gray","Gas","null","Coupe","4","1200CC"
"https://www.contactcars.com/en/used-cars/mercedes-c180/8f3dcee02458","2600000","10/26/2025","Mercedes","C180","2019","66000","Automatic","Cairo","Black","Gas","null","Coupe","","1600CC"
"https://www.contactcars.com/en/used-cars/toyota-fortuner/ef7ae90c992b","2500000","10/26/2025","Toyota","Fortuner","2017","120000","Automatic","Monufia","Gray","Gas","null","Hatchback","4","2700CC"
"https://www.contactcars.com/en/used-cars/bmw-740i/79645577676c","10250000","10/26/2025","BMW","740i","2025","5500","Automatic","Cairo","Black","Gas","null","Sedan","6","3000CC"
"https://www.contactcars.com/en/used-cars/mercedes-e_250/e96ba48424f8","1700000","10/26/2025","Mercedes","E 250","2011","140000","Automatic","Cairo","Black","Gas","null","Sedan","4","2000CC"
"https://www.contactcars.com/en/used-cars/hyundai-veloster/7fb143ce3a4e","570000","10/26/2025","Hyundai","Veloster","2012","240000","Automatic","Cairo","Red","Gas","null","Hatchback","4","1600CC"
"https://www.contactcars.com/en/used-cars/kia-picanto/e68255b8e757","550000","10/26/2025","Kia","Picanto","2013","80000","Automatic","Cairo","Green","Gas","null","Hatchback","4","1600CC"
"https://www.contactcars.com/en/used-cars/honda-civic/5bce50d99292","1150000","10/26/2025","Honda","Civic","2021","93000","Automatic","Cairo","Navy Blue","Gas","null","Sedan","","1600CC"
"https://www.contactcars.com/en/used-cars/toyota-corolla/31fd4ec1ce16","970000","10/26/2025","Toyota","Corolla","2020","126000","Automatic","Cairo","Silver","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/mg-6/17b7ded6947b","795000","10/26/2025","MG","6","2021","100000","Automatic","Cairo","Maroon","Gas","null","Sedan","4","1500CC"
"https://www.contactcars.com/en/used-cars/baic-x7/8c9bbbcf83c5","1550000","10/26/2025","BAIC","X7","2025","37000","Automatic","Alexandria","White","Gas","null","SUV","4","1500CC"
"https://www.contactcars.com/en/used-cars/bmw-x3/87c7eb0a38db","1250000","10/26/2025","BMW","X3","2014","250000","Automatic","Cairo","Silver","Gas","null","SUV","4","2000CC"
"https://www.contactcars.com/en/used-cars/renault-megane/8b17acb95f9e","285000","10/26/2025","Renault","Megane","2005","190000","Automatic","Giza","Dark Grey","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/skoda-octavia/a46e49b3b38c","680000","10/26/2025","Skoda","Octavia","2010","180000","Automatic","Gharbia","Black","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/peugeot-407/9d1e11c1b36b","525000","10/26/2025","Peugeot","407","2010","133000","Manual","Qalyubia","Black","Gas","null","Sedan","4","2000CC"
"https://www.contactcars.com/en/used-cars/hyundai-elantra_hd/fc3fd1c7991c","560000","10/27/2025","Hyundai","Elantra HD","2008","170000","Automatic","Cairo","Black","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/honda-civic/f61d027581f6","870000","10/27/2025","Honda","Civic","2018","80000","Automatic","Cairo","Gray","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/range_rover-vogue/9d60670eb2ad","7000000","10/27/2025","Range Rover","VOGUE","2019","65000","Automatic","Cairo","White","Gas","null","SUV","8","5000CC"
"https://www.contactcars.com/en/used-cars/chevrolet-lanos/85b60939b7d7","250000","10/27/2025","Chevrolet","Lanos","2011","196000","Manual","Giza","Black","Gas","null","Sedan","4","1500CC"
"https://www.contactcars.com/en/used-cars/opel-cross_land/dd9217fa9ce8","890000","10/27/2025","Opel","Cross Land","2022","24000","Automatic","Cairo","Silver","Gas","null","SUV","","1200CC"
"https://www.contactcars.com/en/used-cars/renault-fluence/9d353154ce16","500000","10/27/2025","Renault","Fluence","2015","247000","Automatic","Cairo","Beige","Gas","null","Sedan","","1600CC"
"https://www.contactcars.com/en/used-cars/ssangyong-tivoli/55352f89cf2c","690000","10/27/2025","SsangYong","Tivoli","2016","210000","Automatic","Giza","White","Gas","null","Hatchback","4","1600CC"
"https://www.contactcars.com/en/used-cars/hyundai-excel/6e62dcc7caff","154000","10/27/2025","Hyundai","Excel","1995","250","Manual","Giza","Navy Blue","Gas","null","Sedan","","1500CC"
"https://www.contactcars.com/en/used-cars/bmw-318i/2f62d97030d1","1100000","10/27/2025","BMW","318i","2017","192000","Automatic","Cairo","Silver","Gas","null","Sedan","3","1500CC"
"https://www.contactcars.com/en/used-cars/mercedes-glc_300/54e74f2f4649","2500000","10/27/2025","Mercedes","GLC 300","2019","62000","Automatic","Cairo","Silver","Gas","null","SUV","","2000CC"
"https://www.contactcars.com/en/used-cars/mercedes-c180/7a8879ced5a4","2780000","10/27/2025","Mercedes","C180","2023","48000","Automatic","Cairo","Gray","Gas","null","Sedan","","1500CC"
"https://www.contactcars.com/en/used-cars/mercedes-cla_200/b3b99b749187","1250000","10/27/2025","Mercedes","CLA 200","2014","145000","Automatic","Cairo","Silver","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/kia-rio/51d6d14c3ec6","700000","10/27/2025","Kia","Rio","2017","166000","Automatic","Cairo","Red","Diesel","null","Hatchback","","1400CC"
"https://www.contactcars.com/en/used-cars/hyundai-tucson_nx4e/22d38f0b9366","1200000","10/27/2025","Hyundai","Tucson NX4e","2017","140000","Automatic","Cairo","Gray","Gas","null","SUV","3","1600CC"
"https://www.contactcars.com/en/used-cars/hyundai-verna_1.6/f3ae63965e62","5000","10/27/2025","Hyundai","Verna 1.6","2014","90","Manual","El Beheira","Gray","Gas","null","Sedan","4","1600CC"
"https://www.contactcars.com/en/used-cars/hyundai-elantra_hd/1d31e93d5673","460000","10/27/2025","Hyundai","Elantra HD","2010","153000","Automatic","Cairo","Maroon","Gas","null","Sedan","","1600CC"
"https://www.contactcars.com/en/used-cars/brilliance-v6/844c5ca0edde","770000","10/27/2025","Brilliance","V6","2019","145000","Automatic","Cairo","Gold","Gas","null","SUV","","1500CC"
"https://www.contactcars.com/en/used-cars/peugeot-508/b9d8aafb8906","1100000","10/27/2025","Peugeot","508","2018","90000","Automatic","Giza","Silver","Gas","null","Sedan","","1600CC"
"https://www.contactcars.com/en/used-cars/mercedes-glc_200/2d591fe147e1","3800000","10/27/2025","Mercedes","GLC 200","2023","30000","Automatic","Cairo","Black","Gas","null","Coupe","","2000CC"
"https://www.contactcars.com/en/used-cars/toyota-corolla/112634d67166","1010000","10/27/2025","Toyota","Corolla","2021","130000","Automatic","Ismailia","White","Gas","null","Sedan","","1600CC"
"https://www.contactcars.com/en/used-cars/toyota-corolla/2b274602b3ad","750000","10/27/2025","Toyota","Corolla","2016","210000","Automatic","Giza","Silver","Gas","null","Sedan","","1600CC"
"https://www.contactcars.com/en/used-cars/nasr-dogan/4f0c5c219cff","200000","10/27/2025","Nasr","Dogan","1995","100000","Manual","Cairo","Maroon","Gas","null","Sedan","","1600CC"
"https://www.contactcars.com/en/used-cars/skoda-fantasia/78a97751b9a5","580000","10/27/2025","Skoda","Fantasia","2010","143000","Automatic","Cairo","Black","Gas","null","Sedan","","1600CC"
"https://www.contactcars.com/en/used-cars/brilliance-v5/97bdf2e0bd8b","520000","10/27/2025","Brilliance","V5","2013","290000","Automatic","Cairo","Brown","Gas","null","SUV","","1600CC"
"https://www.contactcars.com/en/used-cars/nissan-qashqai/cd28bcb0d121","700000","10/27/2025","Nissan","Qashqai","2016","140000","Automatic","Cairo","Maroon","Gas","null","SUV","4","1200CC"
"https://www.contactcars.com/en/used-cars/mercedes-c180/deaf00b9fd91","3100000","10/27/2025","Mercedes","C180","2023","24000","Automatic","Giza","Gray","Gas","null","Cabriolet","4","1500CC"
